,height,width,sxx,sxy,syy,sdrop,mud,dc,label
425,0.020166,1.965521,-123.548066,50.215839,-129.296403,0.362461,0.365024,0.427033,1.0
426,0.019482,1.120095,-171.756113,71.019406,-149.971689,0.451699,0.32891,0.373507,1.0
427,0.051568,1.326119,-177.270906,79.02510999999998,-146.556985,0.505101,0.237577,0.412121,1.0
428,0.038951,1.784864,-116.951955,37.379667,-112.779862,0.321008,0.292064,0.390604,0.0
429,0.101048,1.944198,-139.549657,68.557034,-114.397485,0.584312,0.207426,0.31985,0.0
430,0.12104500000000003,1.667497,-13.944978,3.961019,-14.642322,0.261835,0.353627,0.378875,0.0
431,0.040375,1.848744,-120.870338,43.245214,-139.267648,0.294978,0.450279,0.4163,1.0
432,0.00849,1.908972,-79.930395,21.082833,-71.100653,0.283411,0.283059,0.473452,0.0
433,0.063972,1.021262,-61.86775,18.190762,-50.618843,0.301591,0.488555,0.470137,1.0
434,0.036218,1.171966,-36.885102,14.057299,-30.434618,0.446905,0.348879,0.323117,0.0
435,0.018864,1.417327,-33.291427,15.23076,-30.501968,0.481119,0.262258,0.317233,0.0
436,0.139742,1.59754,-96.186649,48.46873,-85.658854,0.538908,0.233838,0.431399,0.0
437,0.022053,1.101541,-113.690065,41.502854,-125.172137,0.257169,0.527493,0.361357,1.0
438,0.039124,1.263366,-14.525553,5.14985,-12.340344000000004,0.369187,0.331863,0.400955,0.0
439,0.010842,1.337968,-92.357831,53.303067,-98.405202,0.534267,0.244332,0.369207,0.0
440,0.105886,1.280417,-20.141858,10.420411,-17.664682,0.573792,0.213493,0.360763,0.0
441,0.145432,1.618468,-56.279971,29.460548,-66.479407,0.418582,0.377275,0.381257,0.0
442,0.073034,1.769804,-156.103387,44.46041,-131.436222,0.311126,0.346907,0.419767,1.0
443,0.075205,1.257372,-124.155506,79.761826,-145.041631,0.540883,0.208558,0.445799,0.0
444,0.14683099999999996,1.688905,-180.613987,39.873977,-154.736632,0.229521,0.563655,0.462455,1.0
445,0.124265,1.821744,-48.973914,17.77647,-52.277993,0.323519,0.242845,0.298073,0.0
446,0.00925,2.015914,-12.673673,6.104532,-10.178274,0.575782,0.21647,0.408834,0.0
447,0.087276,1.865484,-100.83161500000001,28.391062,-128.758807,0.201901,0.369268,0.327976,1.0
448,0.073683,1.735995,-134.51789,41.056015,-115.447698,0.307409,0.421479,0.401232,1.0
449,0.055445,1.1223,-23.305665,14.035812000000004,-23.760853,0.567576,0.225527,0.366856,0.0
450,0.087771,1.478789,-97.57239,61.169949,-108.525536,0.556054,0.238629,0.323164,0.0
451,0.051298,1.578104,-76.561056,23.622533,-71.323365,0.321443,0.2421,0.396094,0.0
452,0.020604,1.002944,-96.746889,47.615751,-91.917769,0.503978,0.205938,0.366416,0.0
453,0.010692,1.023387,-70.243662,35.841217,-77.267162,0.434492,0.335076,0.502066,1.0
454,0.010524,1.99122,-110.224428,50.089764,-108.780297,0.403496,0.381334,0.437083,1.0
455,0.074289,1.6665,-98.12274,26.690289,-96.86259,0.239055,0.348578,0.32059,1.0
456,0.123082,1.725128,-89.93881799999998,33.272935,-107.429338,0.298007,0.270864,0.421926,0.0
457,0.08504599999999998,1.561045,-183.216016,85.13345599999998,-159.39391,0.520439,0.202815,0.397474,0.0
458,0.018559,1.760783,-120.435464,64.938959,-115.271868,0.537447,0.223084,0.327539,1.0
459,0.128612,1.50018,-121.168485,54.067535,-111.8285,0.467817,0.280809,0.406334,0.0
460,0.073926,1.675849,-103.560563,53.417878,-97.612065,0.532563,0.265313,0.387226,0.0
461,0.029585,1.605555,-152.07496,70.079434,-150.982189,0.450996,0.240404,0.432368,0.0
462,0.019546,1.888121,-153.480766,57.388581,-143.50544,0.394817,0.237306,0.462395,0.0
463,0.11499,1.914752,-30.622667,10.18646,-38.936794,0.229947,0.332114,0.4165,0.0
464,0.073991,1.801105,-145.727562,33.103942,-119.955702,0.235432,0.303418,0.471467,1.0
465,0.140575,1.784287,-153.140687,32.035654,-128.55194,0.233906,0.450591,0.345672,1.0
466,0.096537,1.376353,-89.673305,46.722027,-100.239175,0.450722,0.213942,0.451312,0.0
467,0.102002,1.085816,-60.966459,35.911874,-80.394423,0.407787,0.317874,0.45277,0.0
468,0.030406,1.635374,-70.25026,34.397647,-71.442822,0.445774,0.320012,0.372948,1.0
469,0.026276,1.633386,-95.09724000000003,38.98888,-96.31633900000003,0.381145,0.217433,0.419665,0.0
470,0.028382,1.468103,-55.079892,20.323643,-49.706524,0.385515,0.24116,0.357535,0.0
471,0.052215,1.163585,-76.58767199999998,42.318422,-102.068846,0.372793,0.423874,0.501629,1.0
472,0.06286600000000002,1.698706,-116.945449,52.11933,-120.564691,0.421519,0.232814,0.406447,0.0
473,0.132613,1.326416,-147.124876,55.718683,-121.508084,0.450079,0.203606,0.48228,0.0
474,0.024686,1.236925,-62.055636,35.862159,-72.26398299999998,0.475866,0.204473,0.49467,0.0
475,0.070149,1.02756,-80.59410099999998,29.495078,-100.020405,0.243604,0.510108,0.378724,1.0
476,0.066945,1.909954,-87.48412,28.277144,-90.932862,0.254954,0.437154,0.3886,1.0
477,0.089949,1.550686,-88.392976,33.61311,-93.19164300000003,0.309915,0.407424,0.402728,1.0
478,0.054201,1.28484,-33.20192,7.261306,-28.887684,0.240042,0.356309,0.353283,0.0
479,0.131774,1.86913,-30.205924,10.627278,-26.540031,0.367124,0.324391,0.359583,0.0
480,0.129653,1.300788,-69.41294600000002,33.57916,-58.226777,0.547874,0.229865,0.349506,0.0
481,0.10258900000000001,1.664637,-25.079916,5.025808,-21.703702,0.208225,0.292643,0.324501,0.0
482,0.026395,1.091195,-129.674005,56.230918,-104.386974,0.504089,0.259463,0.356071,1.0
483,0.167293,1.886093,-133.633666,31.705103,-123.652244,0.244172,0.456947,0.355214,0.0
484,0.150771,1.659502,-124.114926,26.610552,-108.232691,0.234424,0.315912,0.444936,0.0
485,0.014886,1.3397230000000002,-122.526398,65.95702900000002,-116.229776,0.558192,0.206163,0.366876,0.0
486,0.022102,1.727501,-31.624555,10.601389,-38.396965,0.268067,0.376075,0.440825,0.0
487,0.033512,1.287634,-20.954806,9.660261,-23.423154,0.387915,0.344551,0.453509,0.0
488,0.003726,1.074065,-118.537071,72.98892399999998,-137.063603,0.498599,0.244046,0.340078,1.0
489,0.130056,1.410982,-90.809729,25.926335,-93.044442,0.251628,0.232729,0.438038,0.0
490,0.028087,1.482875,-43.304602,19.099878,-43.705544,0.411,0.376792,0.458299,0.0
491,0.106908,1.071142,-44.865693,20.417735,-49.344678,0.400584,0.226069,0.410351,0.0
492,0.028088,1.849564,-150.414735,54.084028,-136.559398,0.383185,0.34631,0.476525,1.0
493,0.091603,1.763851,-53.61417,29.912554,-53.539033,0.537736,0.216291,0.375831,0.0
494,0.101654,1.217389,-67.339113,25.115169,-67.505516,0.32578,0.325156,0.409017,1.0
495,0.026814,1.037889,-130.722744,61.13867,-106.603135,0.551342,0.225271,0.403153,0.0
496,0.012351,1.537467,-44.839528,13.047698,-47.914154,0.255931,0.419503,0.4367,0.0
497,0.108914,1.785758,-47.280553,28.438555,-51.673391,0.534536,0.224487,0.433413,0.0
498,0.129192,1.403075,-93.44731,56.32341,-117.374377,0.474278,0.276896,0.422232,0.0
499,0.018584,1.931814,-56.683238,16.434849,-57.457116,0.266917,0.426009,0.44512,0.0
500,0.055863,1.1587170000000002,-92.234669,60.562779,-114.218933,0.519318,0.208304,0.346607,0.0
501,0.037217,1.040542,-110.120833,58.998643,-128.84144,0.425846,0.229841,0.34275,1.0
502,0.057159,1.068526,-71.797954,48.395573,-83.06225899999998,0.549398,0.236312,0.398468,0.0
503,0.139463,1.69884,-68.64534,27.063521,-82.762955,0.310221,0.203718,0.521457,0.0
504,0.172989,1.943461,-39.390581,22.91047,-48.931574,0.447569,0.223826,0.483956,0.0
505,0.078131,1.482293,-130.818721,57.671399,-108.542808,0.488006,0.290952,0.402924,1.0
506,0.064674,1.437096,-76.153923,25.61004,-62.139786,0.39932,0.31003,0.468359,0.0
507,0.155504,1.958515,-55.154629,25.845985,-44.708137,0.558301,0.231321,0.454891,0.0
508,0.047482,1.479152,-135.304725,58.374474,-132.179941,0.434598,0.287379,0.377054,0.0
509,0.038568,1.077181,-71.277008,42.507522,-82.730216,0.483696,0.288872,0.481617,0.0
510,0.042058,1.004202,-122.660941,67.316308,-131.820923,0.468176,0.331823,0.412239,1.0
511,0.12114,1.860428,-62.363221,26.388096,-61.48111,0.371002,0.415001,0.381291,1.0
512,0.045532,1.289447,-19.770682,12.019209,-23.841536,0.493148,0.217082,0.306237,0.0
513,0.031672,1.001737,-91.481656,28.35527,-87.02550499999998,0.291249,0.294286,0.468141,1.0
514,0.10773700000000001,1.838182,-63.121456,41.89066,-79.43409599999998,0.489049,0.261284,0.345966,0.0
515,0.0401,1.328803,-21.412372,4.605305,-17.621678,0.229149,0.255687,0.347111,0.0
516,0.051567,1.855187,-101.995245,51.855247,-88.827768,0.579411,0.211562,0.394826,0.0
517,0.120086,1.88895,-120.99488400000003,69.42315,-111.71737,0.596135,0.203402,0.476998,0.0
518,0.11799,1.502869,-160.923563,53.257507,-156.333356,0.335313,0.222176,0.383514,0.0
519,0.066632,1.825491,-142.522678,63.961593,-130.77593,0.465335,0.312685,0.430465,1.0
520,0.053012,1.28768,-115.352768,64.120792,-103.94485,0.599749,0.200093,0.382626,0.0
521,0.031697,1.016388,-115.529757,36.786837,-141.006557,0.235981,0.432103,0.450412,1.0
522,0.182597,1.83511,-10.443094,5.153719,-12.114104,0.412735,0.230789,0.517549,0.0
523,0.013264,1.829648,-70.085658,23.471171,-76.631843,0.290076,0.459406,0.413473,0.0
524,0.013667,1.581782,-111.525574,68.071611,-134.78728000000004,0.495809,0.237259,0.334102,0.0
525,0.107637,1.505168,-198.643591,46.648345,-159.37538699999996,0.259303,0.449515,0.354419,1.0
526,0.058686,1.733353,-72.497821,21.018479,-66.908638,0.284665,0.315305,0.352246,0.0
527,0.03704,1.758379,-155.112294,37.838863,-141.708872,0.203447,0.451939,0.514519,1.0
528,0.020807,1.806652,-68.113423,25.752513,-86.880128,0.278731,0.51712,0.405628,0.0
529,0.119066,1.263711,-108.987721,46.783875,-88.715548,0.521998,0.264367,0.34137,0.0
530,0.001288,1.242268,-58.30712,17.307089999999995,-47.987637,0.343272,0.220658,0.362137,0.0
531,0.026956,2.028163,-60.947909,19.02991,-62.78765,0.278703,0.290088,0.371913,0.0
532,0.009623,1.832527,-69.79113,41.517104,-87.16683899999998,0.462033,0.332559,0.295574,0.0
533,0.0957,1.973989,-104.477149,28.795385,-113.901175,0.222943,0.225591,0.476845,1.0
534,0.063217,1.666138,-136.472691,45.927483,-132.628125,0.326658,0.454736,0.424792,1.0
535,0.003941,1.797308,-123.95252300000003,66.070768,-130.538573,0.478846,0.218515,0.509846,1.0
536,0.00023,1.332529,-50.753129,18.499425,-51.574253,0.349666,0.202587,0.40774,0.0
537,0.002896,2.105133,-77.108331,29.24886,-99.974794,0.278643,0.34905,0.363899,0.0
538,0.11381500000000003,1.679973,-84.153041,48.5876,-83.270008,0.563413,0.224375,0.458328,0.0
539,0.131487,1.322433,-108.081245,56.21383,-129.88658000000004,0.419837,0.34519,0.39906,0.0
540,0.063651,1.137925,-156.83173,33.434223,-131.208269,0.245635,0.281666,0.425278,0.0
541,0.001206,1.230254,-80.906183,40.417229,-103.092677,0.370843,0.292432,0.381027,1.0
542,0.070372,1.132916,-85.021608,28.821656,-106.010945,0.230701,0.358727,0.35256,1.0
543,0.012255,1.508787,-92.568783,32.655231,-101.755893,0.292422,0.265661,0.446475,1.0
544,0.090814,1.939522,-60.741239,18.410962,-49.146033,0.357632,0.315718,0.448055,0.0
545,0.112482,1.799835,-97.258357,47.700284,-78.40559899999998,0.577881,0.20592,0.43147,0.0
546,0.042172,1.445332,-57.861539,29.561421,-53.999024,0.515404,0.236764,0.334723,0.0
547,0.102207,1.163013,-70.499244,43.666387,-76.822255,0.542706,0.247505,0.249418,0.0
548,0.046494,1.612604,-91.886034,48.84494,-109.633042,0.430603,0.245433,0.410762,0.0
549,0.015112,1.549615,-87.60746799999998,45.653748,-76.266925,0.592192,0.203482,0.365839,0.0
550,0.046299,1.396346,-127.479885,77.816108,-139.611236,0.527367,0.209601,0.385053,1.0
551,0.045464,1.350728,-84.19808,26.795404,-91.90503,0.238479,0.407887,0.456255,1.0
552,0.139712,1.747925,-107.482027,51.244735,-130.44208200000003,0.368421,0.27924,0.463722,0.0
553,0.000122,1.247468,-138.741154,58.914041,-134.702619,0.423341,0.321916,0.314254,1.0
554,0.043657,1.758163,-61.191257,36.012861,-67.268427,0.516828,0.282813,0.430021,0.0
555,0.026682,1.349149,-36.063358,21.383718,-36.229724,0.564174,0.23009,0.428883,0.0
556,0.068158,1.1043710000000002,-97.12438100000003,51.039237,-97.379451,0.510896,0.203789,0.456118,0.0
557,0.033574,1.806504,-121.250925,49.682341,-151.408548,0.314706,0.366052,0.41947,1.0
558,0.103625,1.423127,-54.992233,12.307932,-48.769926,0.238115,0.224172,0.472053,0.0
559,0.070049,1.534165,-22.118444,11.770263000000003,-27.88861,0.359844,0.423772,0.51348,0.0
560,0.102108,1.112247,-134.434925,87.487555,-144.078788,0.591884,0.206645,0.443158,0.0
561,0.030142,1.252508,-115.277537,49.791372,-102.259783,0.458207,0.210588,0.407965,1.0
562,0.139859,1.750958,-52.744757,28.849345,-68.359668,0.375326,0.361044,0.436334,0.0
563,0.07749599999999998,1.172308,-31.658225,14.8908,-26.989402,0.526406,0.269171,0.375162,0.0
564,0.174452,1.760241,-20.040985,12.94477,-23.024478,0.537344,0.23416,0.428466,0.0
565,0.10243600000000001,1.113784,-147.435778,65.462711,-154.603353,0.416886,0.269463,0.371065,0.0
566,0.070668,1.217879,-71.519119,26.386412,-60.922602,0.397077,0.261948,0.453098,0.0
567,0.135267,1.4241450000000002,-79.57084,43.272914,-78.963193,0.543034,0.21994,0.283599,0.0
568,0.052015,1.579536,-138.154669,68.492738,-115.42611,0.578096,0.20622,0.416574,0.0
569,0.002138,1.251063,-36.528851,18.890523,-42.096358,0.441653,0.288799,0.524519,0.0
570,0.099062,1.597009,-94.562656,51.566282,-85.694105,0.57443,0.210834,0.32584,0.0
571,0.121845,1.570844,-21.936601,14.658296,-29.191176,0.483642,0.290686,0.402806,0.0
572,0.147533,1.971248,-128.675468,61.916118,-147.945416,0.412548,0.252735,0.400329,0.0
573,0.10001,1.012656,-40.653633,23.657304,-46.68242,0.492516,0.274559,0.385496,0.0
574,0.070059,1.662546,-89.480524,47.629715,-97.86644,0.473537,0.302412,0.410197,0.0
575,0.041782,1.136261,-95.156568,40.933429,-78.823177,0.480967,0.289993,0.414637,1.0
576,0.04505,1.084343,-72.068368,19.702126,-64.865522,0.258174,0.378489,0.353316,1.0
577,0.102717,1.430008,-110.097023,58.107821,-114.110991,0.486496,0.251709,0.384099,0.0
578,0.025354,1.123896,-38.565408,10.930429,-40.412369,0.245609,0.343227,0.454883,0.0
579,0.011334,1.163028,-131.816763,63.888576,-133.046858,0.453495,0.285926,0.451691,1.0
580,0.070209,1.214603,-25.100472,11.773302,-27.44024,0.410899,0.243358,0.429158,0.0
581,0.024206,1.66496,-66.474807,36.89293,-66.240974,0.530939,0.225607,0.404894,0.0
582,0.105363,1.29291,-163.6145,69.595981,-145.537939,0.464736,0.301377,0.380678,0.0
583,0.052971,1.23986,-46.128091,21.921914,-37.544167,0.546737,0.252547,0.371026,0.0
584,0.072887,1.176722,-177.46816899999996,37.666078,-145.412537,0.251709,0.310899,0.438208,0.0
585,0.152914,1.601694,-77.305673,42.238036,-84.03490999999998,0.485695,0.233756,0.330652,0.0
586,0.131237,1.335107,-125.96052,26.670597,-105.312306,0.228962,0.224219,0.355773,1.0
587,0.125903,1.964111,-67.591301,19.457729,-78.746803,0.210153,0.280641,0.451743,1.0
588,0.166963,1.686454,-111.19970300000001,54.274972,-110.796572,0.478851,0.265713,0.352414,0.0
589,0.00113,2.128935,-55.313024,11.170644,-44.899604,0.207105,0.490603,0.52318,0.0
590,0.01484,1.036874,-28.298569,12.457463,-24.602556,0.470075,0.302982,0.330353,0.0
591,0.032781,1.301265,-191.41568,90.298306,-154.808352,0.556059,0.231423,0.392315,1.0
592,0.034233,1.377461,-94.924717,73.858806,-123.910751,0.582401,0.2125,0.35691,0.0
593,0.026253,1.775649,-20.169775,9.341497,-17.845868,0.49697,0.215712,0.394901,0.0
594,0.043759,1.719709,-87.091212,33.042838,-104.442934,0.281216,0.35426,0.323875,1.0
595,0.037627,1.255533,-114.985388,26.099411,-102.644432,0.217412,0.404463,0.347479,1.0
596,0.025419,1.196725,-152.09042199999996,92.09942,-158.179886,0.574279,0.222848,0.383544,0.0
597,0.024545,2.007958,-70.76914,21.592787,-65.544682,0.272537,0.433502,0.391503,1.0
598,0.135133,1.884919,-21.200359,9.882269,-25.296259,0.348628,0.308436,0.383268,0.0
599,0.09907800000000003,1.839291,-79.874144,25.168461,-82.953001,0.293341,0.308371,0.363256,0.0
